venue,pool,created_at,result,reason,observed_swap_count,activity_replay_complete,symbol,lp_protection,liquidity_usd,quote_principal_usd,dex_swap_fee_percentage
uniswap-v4,0x8b159da22b6acdb2a239991c841fd56fd2af57c814b383e76326e03997ee3deb,2026-09-20T20:32:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x0e82225e8e833c72569f68f27ecfc3863278a6c1a903c1c7eb68c4d0481118c6,2026-09-20T20:32:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,5,False,,,,,
uniswap-v4,0xa40592a05530cc9773be0fda3172520bfaabf27a7b68a92807f99ac0dfe9f9e7,2026-09-20T20:32:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,21,False,,,,,
uniswap-v4,0x13b1cb2683a5f4c74e6420092beeca5ffaa73b3b0b963e09ecc2d19faf37c118,2026-09-20T20:32:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x7b459b3bac669a4c7ebf7740d389cfd15de0d7cae8f516af4e3122237825a867,2026-09-20T20:33:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf19668e62dff4c08bbcffe609f384e2cdbc7d6ef5995d254e3be02b62e731887,2026-09-20T20:33:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xb18548e7a6f9e78823b9b6490595ba5419aacce4e08757bcb83c3fbd100c9c65,2026-09-20T20:34:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,54,False,,,,,
uniswap-v4,0x0dd02e4848c0f0cb2724763b8665edce50884470cb267df87ec49e8acc171bea,2026-09-20T20:34:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x1b0504a8c733c242986f92c4ab669bcbe1d7f8540caba4cac7a0d58295c59cfd,2026-09-20T20:35:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x5dc89cab9712098c70dde67d5fda90ac943db5e3123baa88e62ef4a73086aa4c,2026-09-20T20:36:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x1af3654aca753a1ae0eb477169847daec9c5db6d2a6cf9a70fd677e10232b915,2026-09-20T20:38:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x3722ee28e6cc143b4f9cce50f7112ab77c05ce682d569eef3d7c6408903d7438,2026-09-20T20:39:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3e620477cc0e0a6d12c95fcc37ba5bc96dc74e393802aa90c709c5da9da1cb4f,2026-09-20T20:39:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x94603a51a6f0f5f9f175a5ae53961c9d432c394c4e7e1beb74007938f35e8f93,2026-09-20T20:39:17+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x4dce433a436a56830ce23d9362074673af6dfefe223713014e1b83acde2dd325,2026-09-20T20:39:55+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8cd89787dc6fb84b483bc19589d90bddc5226b078b3c2a4e5cab4db11d862b07,2026-09-20T20:40:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8002ac248f56bd7779e079fd5bbf7018bf43be0389b123e607ed8344b99c66c4,2026-09-20T20:40:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x734d6b87a1633ac02f631e308d8ecf280987f756c69221999bfd9e5052445c02,2026-09-20T20:40:39+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xeb5ae5e37697e9dde59ab0edecd4eec3e0ee1f103a9f461046914623d674c00f,2026-09-20T20:40:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8189edccfb5312bb288d1e6c01036aad420dc7e425d09270995defa93e62793c,2026-09-20T20:40:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,9,False,,,,,
uniswap-v4,0x4cd15e6e75a33beee92dab474df8b9db3c2ada90543234933ee418ce1d4d0296,2026-09-20T20:40:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x0477c0394114ec4ffda02f3186caf4fdaecd71a7595e2f34a8c06b50b67f1ac7,2026-09-20T20:41:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,8,False,,,,,
uniswap-v4,0xe554b8ce9739be1301dec0b04ddbad9fbcdc62701f85a3306ec8cdeee4781fab,2026-09-20T20:41:37+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3069d483a4a9baa7767e0d247a9912d8e9eb7e1906b2e50b6659d74b4ac20788,2026-09-20T20:42:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x0d0b14050ae5bb0125962c2098b0077ed1e90d87c07654dabfed7d96329fce73,2026-09-20T20:42:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x54d8e08b87b9a688f427e6122148edc996b94da4e9350383e0b1fa182f4f1b30,2026-09-20T20:42:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x97a8fc452d68b03e654692efb650d71f67257e4696293d5887d743b2f558cf27,2026-09-20T20:43:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0x91db512a93240a006d07c08cadf92ccc2f7434ef0af1f7985c6e0e0b10c99f82,2026-09-20T20:43:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xaa0715a42ca9a13de1e4619906e401388c0bc9ad6648897570adb7ffd000e12e,2026-09-20T20:43:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc0807ed8cd2198836c8985e51a1479d6dd0c7e3d718fbcef82cc7318856f052d,2026-09-20T20:43:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x93d846b935c7b7dbf233e0ddb3f24010616d1284179411671b03726cd4ca6cc7,2026-09-20T20:44:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x42dc5c62bf1e5b87158e07ea10d059d4e8c42eb0c3cf57738f214c466dc8c5ba,2026-09-20T20:44:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,9,False,,,,,
uniswap-v4,0x07bf3aef4b433f187d9cd74c96a4d63666ef878a75f96a427ec3c84c1969810d,2026-09-20T20:44:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xe9ef934dbb17629bd9490cd64b4b8b5e35544fd8159704e024be4f5d7bb080e7,2026-09-20T20:45:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5de8bea06338b482e7ea2d3c08b2bfbb8d5a8cd4e50cc14f36a44d0e1a0c9f5f,2026-09-20T20:45:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0xcb552968fd0bd18f7bcdbe79493bbc2fa9ce370e1d64e17c34c3930d6c0d5c91,2026-09-20T20:47:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3e998e19c357f9fe2f6ac442140b0d248f5842f9d43453e1793ce485ed1d6e18,2026-09-20T20:47:39+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x342c9ab9caf8e65d911ad60ac2515abf1da51a7e16f360b450446079a813da9a,2026-09-20T20:49:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2a9f083b52538c2def61ed5a4692d9c114a4a63c5bb10d92bf8b0b21bf297454,2026-09-20T20:49:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5ee6a5638bf3173b695029b44120d3b1bd9ce75ce29f3c41c6aa35a4685699f1,2026-09-20T20:49:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0xc813dcb893fc797000dde7d64bebcd8472135f1ca47ff17374c255f9e11ef58c,2026-09-20T20:49:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x9dc83d1b4f80a3b622aa63dd0d80116709ebf0fac95eff1c6774b0cab72aefaa,2026-09-20T20:51:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,4,False,,,,,
uniswap-v4,0xac22cfbd4e5433980d8554aff3775014c8d996626de9fca560c3bbb7d2b8be0c,2026-09-20T20:52:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xeeda9892e827bb90e97965267a0760783340051996dcfb71b65b1aba71bc5b77,2026-09-20T20:53:19+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xda7446ad0b5e760b69e43fb8520e78df2f08afb8d7c5f9af1f45a50ed4f32046,2026-09-20T20:54:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8f09a52ae94c48ebc9614b6062bab05602dc0d718c740a83e45f959fc08b0757,2026-09-20T20:54:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x7e74a8bc28346e72bc66f7987dce9682423d016ebf1bda7e7a3a70dafcb3610d,2026-09-20T20:55:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xe7f96b61525f929983c21ebbe2eaf6bde1bafdeb5b3bf2df269064b4d957e494,2026-09-20T20:55:37+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xec491dc88dc02992457e68475cf8e184bf7afb80ea9d0814fb41ca5ef8b57475,2026-09-20T20:56:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xe5030cd182517af673130531dcc88b09c25e837069213c307b16ef2ea51c2ce0,2026-09-20T20:56:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x43e7ef387fb6e36895c821aec1b9fd9590510d4227b980d01c836cfc72f3f83c,2026-09-20T20:57:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x87012f2670c08d3bc8c9dabae34c3662fb249c672076d387c7a0ec47cef45bbe,2026-09-20T20:57:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,8,False,,,,,
uniswap-v4,0xae16b93b02cacdc8cfd763049a1bde1b5dd9bbdf982f9cd3f91a69558a06f689,2026-09-20T20:58:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x39bcad7c266861354847cac83fe271d34fd2614ee198a93b2679cfa754b369c4,2026-09-20T20:58:39+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x01120dafa838fc27e82d7d62fe7a387bf267daa35c4c9639bb604de5cbeab90c,2026-09-20T20:59:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x45245e38cd3eaac69dd02d229394e62f5598c4edd839216a4a191fe652e567c8,2026-09-20T20:59:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf421fc7751701c1ce51a50c8f348074f8063182f7e2e840281aadd9c517fb7d8,2026-09-20T20:59:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x40e47add48d8e0ad18d664c91c16c124bd6bcf307034343a474dc5e22fbc5f3e,2026-09-20T21:00:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc15d28e6f2e7f3e1c584d5e8b7103b3489f655b340a22f782cbe5cd6ecdc2fb9,2026-09-20T21:00:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x0705cf15680789e62bf636e35aa3ca647b4dd1695fcf0dfe4cbb21863bd01b89,2026-09-20T21:00:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x9b053cc8001a7a23c8be14e4928d0a2a6cf9bdfeb6a13ab2e7b460c9ae5cc0b4,2026-09-20T21:01:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x69cda37753a1d82bcdff8a074f68db6c68b171e29bb4523691c5a60ccbd2cb5a,2026-09-20T21:01:37+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2a294f9a5840f52076eea4c218cb77518dc89534b38af2b4cc26d203233912e3,2026-09-20T21:01:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc08cc329848af84cdefef9b33c93c8970ddaa0e9f987968ad9cbea4e615bbf4f,2026-09-20T21:01:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x9190e95083312bfe4e8cc55ed253a5af856758099cd730efd2369af3c476c550,2026-09-20T21:02:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xb829803b0d3a2007b252d8f84e1353310325e4a4aa59a7fe683f0b9fb31851f9,2026-09-20T21:02:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd419fbaf88e5e5449cba01f33d90b0b798594825b0bdba04c4cebe013d417e49,2026-09-20T21:03:19+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf03d7f0cde50b3051f69f1e021d7d78e69c6f0a120abb233d86009a06e8fc0a6,2026-09-20T21:03:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf7262ac8ac0aa843b5d77d07590bf4b42654bee59dd0d7f2816524ef6d916393,2026-09-20T21:03:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x6472c7353c96d02af388a3c118c2dd7c3e67f3b71bb10740359566746df8c662,2026-09-20T21:04:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xe52c3bbc1a57b5009229c37c9d8526883bba05c2820005ee1ebbae775d55bd13,2026-09-20T21:04:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x85fe289de1377206267aa7c69e5b3e3e755457389e632dfd2e2b783244a5734e,2026-09-20T21:04:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2315cc6ced0919194d48378c6bf0672b60ce5a7d570ba0d2822d0c70a5a726d2,2026-09-20T21:04:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc96186cb16d1519e3d5e7638a65aa25e225fdaa7c7a60270fcdfc2b9100c8a8f,2026-09-20T21:05:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,30,False,,,,,
uniswap-v4,0x11159bf5599d8e643aff1a74ec6dfc2e0fcb54239299941e8b9907bee3e09fb3,2026-09-20T21:06:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x46480b6623d6fa0af0844999b535fa5127e4febd3e5ea2d4b855cdfcbfb14ef7,2026-09-20T21:07:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x7ef7e38044bca00cd49aa4c23f3112afee0c6c56929006bdf56728cce425cc99,2026-09-20T21:07:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,59,False,,,,,
uniswap-v4,0x1695a961f62051e132a94cd9e663a88dba5714ea2f9a3137c2d6e155dc734fde,2026-09-20T21:07:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x18b3353052b7daa258abe02f7378fb9c617e40d6616197c616e365517a049bfa,2026-09-20T21:08:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xb73b866a6512c2c8f45758194982827042465f7c427233dd0592e58552fa0e1b,2026-09-20T21:08:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x79a420e86274d699d30f58bb59464e486ba7c4e24aa1d15fec5ead72ce320d28,2026-09-20T21:09:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xa22a705bb1dd6c683da57207f91cc2c01021e2ebaf3274f7cb1231e1447d439f,2026-09-20T21:09:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8acfd0850af3c6b5a7020d362e35461b47aca490a4b1385ae206062b97f2cae0,2026-09-20T21:09:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xec06e94e4ce3a16b0a692348771bad0a8d5ced883d131219762118490aaba0fa,2026-09-20T21:10:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5bab61d5491b91ab0e924dfa679953ecfbf70e74e37d525c7ec5738e8caeb614,2026-09-20T21:10:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,6,False,,,,,
uniswap-v4,0x6f8df6410d3b018eecbb4af55a544d6fe57fb82f32c0a9743d5b7e143e6056fb,2026-09-20T21:10:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x6f4ef38e24774890290e95d533b5a7f44263efc122b677aabb736532f24f07a1,2026-09-20T21:10:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x744b987fc6329351d8fdfd4d296654e261ee1452e8589acc942da42644882bbf,2026-09-20T21:10:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd6900cf9b280cb367e241307582b878963ba567166f91ab17a988a117b916521,2026-09-20T21:10:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5f36540d2c137cf4a2add0786e669d861932d3e218822967a78e3f57e82655fc,2026-09-20T21:11:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xbe4e03a02af4bcf52af2f0863a4042c73362f773441989a052c01af70dd003f6,2026-09-20T21:11:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x79e9c3be22678045fa0a298467a2d878a5ca9df6ae6e62557bcdf3e559e93d40,2026-09-20T21:11:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x12802218aa4ef2caf755f8bf2757a09e7a771cf36e669e8d86bd2816ce2a4b48,2026-09-20T21:11:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3218c2fd7f1c036d265cd57dde7fbbf091604cbe1e4e4015ee1fafef696ad00c,2026-09-20T21:11:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x20138074016d38892272331a7c710ab3161a87bcdd367c5fea3ee70f292586f3,2026-09-20T21:11:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xab854e54d56019f62ca1aadc716fd1359172b30275b0a257676964de0498f99e,2026-09-20T21:12:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x28f0dc198469b317e60482413650a2a32c00042007364b9775f07061fa0d2d12,2026-09-20T21:12:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x4982b01d5c06d0afbe286daecdc900bef68518552a03799d9c1c297fcca54cb0,2026-09-20T21:12:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x93713876465457776b551a36d4cf2712a3c1dfb380aeb5cb143e068dfbf5b4de,2026-09-20T21:13:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x83856cca393ecf03de38373fd709ee059ffdb8e257f364be42bb2115cb83de76,2026-09-20T21:14:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xff231d821199070c20a23f4fc164c701ab5917131bee73a23cc4f8350ff3e03d,2026-09-20T21:14:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf45c0f009a8e3679e1a11421abc374fc018c1ad5e0b04d3df33a3fcf2d34c6f2,2026-09-20T21:14:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x0407fed73002a36441895c09a274897beacd39e0ea85268ad0ef48cf504b6f38,2026-09-20T21:14:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x07760f78ad5ea11bac787b76481964f8c17a41f253c498833cb2d3e52a7e9f0b,2026-09-20T21:14:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x22e1182298bc6299354912da75b3619e9d45da7cf9fd15984a14f993d7bf590a,2026-09-20T21:15:03+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3a8ab185b49a34734a35732b0ace3a1700d6c8a5c9dc9116d644e8a8d3eb5df2,2026-09-20T21:15:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x17656f86a780dcd273e316a75e580d2880a0159331f2b8617ea4ddbacd8fd7f4,2026-09-20T21:15:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3969d3fbb06c1e00dab4895b2a1fcbfb4b6fa7eb834ec20a364c1be4fe2f3b6f,2026-09-20T21:15:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xeaaa7d7fcb6d74f541f0d8ed9f4aef1392e6f821587483ae2e74f381fe43ca42,2026-09-20T21:15:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xeaae3c3c7fc7a87dc9b7506cc397a0fc678bf15e5534b4ed697b514d30d0dd6b,2026-09-20T21:15:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v3,0x33b74c2df34c4b47c74dc8d076a3f28cdbedcfdc,2026-09-20T21:16:45+00:00,excluded,positive_lp_share_withdrawal_succeeded,4,True,,,,,
uniswap-v4,0x0b434247addeee31efb6cacd72e1601eda38e5fa1c451d7e5ec8d77d0f65a4fc,2026-09-20T21:16:55+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc413ffc76565451c21b435d7eab483760e42f29b769e3407a0cf8fc3b381837a,2026-09-20T21:16:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x4e072fafe6f49db14c25436e6429e6282ba9b4412ab3b1c2c87d0e5cfa6c2c2d,2026-09-20T21:17:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x507e8cde029738920e2034d76a38e2ba3253f2a59845944927ddc2adb71d70d8,2026-09-20T21:17:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0xf3cdc9c7a9ae1d1343b6cc60296044685dfcfd02ca315df9154703b92fd3efb0,2026-09-20T21:17:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xa272441b38ea176c777a4f8a8ae8f81b80040308568fd6099b4e8a56fd67a63c,2026-09-20T21:18:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x6c23ae95c13184c85e8993a558991efb0d30bd064191e45816f30f9b20ee1754,2026-09-20T21:19:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xecc98fbe3b22b680d73cab47c73fe27b6a057eac65c9d8203e23ed8a22c36d88,2026-09-20T21:19:23+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x817a361c7b97f5b31592163ea571d93d3423cadb9934ab30a4adee480e10347d,2026-09-20T21:19:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xfe4f79a8162986d144a8f7672d3784af1d1aeab7e1a91e08fc3f78ceb021c46c,2026-09-20T21:19:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5639700497ece40b36a2f2b1b0406d9f45a5dc02addf6ac0473aee8763d4d6f8,2026-09-20T21:20:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3a7bda94958166d584375a38fad7825ffac03d78520e8e51d9e4290ef4fa13dc,2026-09-20T21:20:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3146fa296ad2ce855331c08bcb7203a99671659a7e6f05e9c5df8ce7c237a176,2026-09-20T21:20:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x6dd32d6937451276e595c3d371d4f9153e0074de38a554c26e1cb7c71c24d49e,2026-09-20T21:21:17+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x77d5e64b57560d0a3dff85eea997aae256e6331c100cc54c6e9a3f2ed6cf0431,2026-09-20T21:21:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x965da27b2961a1143da6ab107c6aa5e93eab9a5e5ed1fe0e5d31d41d9854ab23,2026-09-20T21:21:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xdef36481c34a550c1a2e293883a14ef2d22c7cb662782fc2782d81f2346c0115,2026-09-20T21:21:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x26c73e19a06d8087dd7126473efbd76ddd20bdd37a78f8690e09b8c8e587f52c,2026-09-20T21:22:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xdb0d391b7804ad0edd463f2af7ff0bfc2aa78d2e3cdda038e700e3d24ee61eb6,2026-09-20T21:23:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x71c21b182c586f67e7f2c6230255fe1841950703b4c27d4bcffd8db38709baf5,2026-09-20T21:24:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8c773462f4f7afece310a47fa4153130ca6ee80cb90f68d92c82c87b320fe10b,2026-09-20T21:24:37+00:00,unresolved,activity_gap_and_other_conditions_unverified,4,False,,,,,
uniswap-v4,0x85a1e3bbb1969acf7a6bf7227f20e911ea5d8feb01fe7bd976fce9354c50fefe,2026-09-20T21:24:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf940572bf4d7acc9b730614ce12bed3f63438fd131466e2760645f0ae72ad351,2026-09-20T21:24:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2c1f5b7d00bfb6d8a5f977ef805d833d21f4e307c1cc167bb7c05081ce370bea,2026-09-20T21:25:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf036f097424851035ae5072dc007dc0636bae7de47842b3b084a201fd7968528,2026-09-20T21:25:17+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
